时间,分钟能见度m,降水天气现象 ,气温℃,湿度%RH,瞬时风速m/s,瞬时风向°,分钟内极大风速m/s,分钟内极大风向°,2 min平均风速m/s,2 min平均风向°,10 min平均风速m/s,10 min平均风向°,气压hPa,路面温度℃,路面状况 ,水膜厚度mm,冰层厚度mm,雪层厚度mm,湿滑系数 
2020-06-19 15:18:00,20000,0,26.5,58,3.3,218,3.3,218,3.3,214,3.9,221,790.7,49.6,1,0,0,0,0.82
2020-06-19 15:20:00,20000,0,26.6,58,3.7,211,3.7,211,3.3,213,3.9,215,790.7,48.8,1,0,0,0,0.82
2020-06-19 15:21:00,20000,0,26.6,57,4.2,191,4.2,191,3.6,207,3.9,213,790.7,48.7,1,0,0,0,0.82
2020-06-19 15:22:00,20000,0,26.5,57,4.1,193,4.1,193,4,196,3.9,209,790.7,48.3,1,0,0,0,0.82
2020-06-19 15:23:00,20000,0,26.4,58,4,204,4,204,4.1,191,3.9,207,790.6,48.3,1,0,0,0,0.82
2020-06-19 15:24:00,20000,0,26.4,58,4.3,196,4.3,196,4,195,3.8,206,790.6,48.2,1,0,0,0,0.82
2020-06-19 15:25:00,20000,0,26.3,58,4.1,195,4.1,195,4.1,196,3.8,205,790.6,48.2,1,0,0,0,0.82
2020-06-19 15:26:00,20000,0,26.3,59,3.4,193,3.4,193,4,194,3.7,203,790.6,48.3,1,0,0,0,0.82
2020-06-19 15:27:00,20000,0,26.3,59,3.2,190,3.2,190,3.5,191,3.7,200,790.6,48.2,1,0,0,0,0.82
2020-06-19 15:28:00,20000,0,26.3,59,2.8,192,2.8,192,3.1,189,3.7,197,790.6,47.8,1,0,0,0,0.82
2020-06-19 15:29:00,20000,0,26.2,58,2.7,197,2.7,197,2.9,190,3.6,195,790.6,48.1,1,0,0,0,0.82
2020-06-19 15:30:00,20000,0,26.3,59,2.2,199,2.2,199,2.6,193,3.5,193,790.6,48.4,1,0,0,0,0.82
2020-06-19 15:31:00,20000,0,26.3,59,2.6,192,2.6,192,2.4,194,3.4,192,790.6,48.3,1,0,0,0,0.82
2020-06-19 15:32:00,20000,0,26.4,59,3.2,214,3.2,214,2.5,195,3.3,193,790.6,47.6,1,0,0,0,0.82
2020-06-19 15:33:00,20000,0,26.4,58,3.5,197,3.5,197,3,200,3.2,194,790.6,47.5,1,0,0,0,0.82
2020-06-19 15:34:00,20000,0,26.4,58,3.5,201,3.5,201,3.4,200,3.1,194,790.6,47,1,0,0,0,0.82
2020-06-19 15:35:00,20000,0,26.3,58,3.8,188,3.8,188,3.5,195,3.1,194,790.6,46.7,1,0,0,0,0.82
2020-06-19 15:36:00,20000,0,26.2,58,3,207,3,207,3.5,193,3,194,790.5,46.6,1,0,0,0,0.82
2020-06-19 15:37:00,20000,0,26.2,58,3.2,198,3.2,198,3.2,196,3,195,790.5,46.5,1,0,0,0,0.82
2020-06-19 15:38:00,20000,0,26.2,58,3,197,3,197,3.1,198,3,196,790.5,46.5,1,0,0,0,0.82
2020-06-19 15:39:00,20000,0,26.2,58,3.2,202,3.2,202,3.1,196,3,196,790.5,46.6,1,0,0,0,0.82
2020-06-19 15:40:00,20000,0,26.3,58,3,191,3,191,3.1,196,3.1,196,790.5,46.9,1,0,0,0,0.82
2020-06-19 15:41:00,20000,0,26.4,58,2.7,198,2.7,198,3,194,3.2,196,790.5,47.3,1,0,0,0,0.82
2020-06-19 15:42:00,20000,0,26.4,58,2.8,211,2.8,211,2.8,196,3.1,197,790.5,47.9,1,0,0,0,0.82
2020-06-19 15:43:00,20000,0,26.5,57,3.4,197,3.4,197,2.8,202,3.1,197,790.4,48,1,0,0,0,0.82
2020-06-19 15:44:00,20000,0,26.5,57,3.4,195,3.4,195,3.2,199,3.1,196,790.4,47.6,1,0,0,0,0.82
2020-06-19 15:45:00,20000,0,26.5,58,3.4,193,3.4,193,3.4,194,3.1,196,790.4,47.6,1,0,0,0,0.82
2020-06-19 15:46:00,20000,0,26.5,58,2.5,192,2.5,192,3.2,191,3,196,790.4,47.9,1,0,0,0,0.82
2020-06-19 15:47:00,20000,0,26.5,57,3.1,207,3.1,207,2.8,192,3,195,790.4,50.4,1,0,0,0,0.82
2020-06-19 15:48:00,20000,0,26.6,58,3.5,232,3.5,232,2.9,204,3,197,790.4,52.6,1,0,0,0,0.82
2020-06-19 15:49:00,20000,0,26.7,58,3.2,219,3.2,219,3.3,219,3.1,200,790.4,54.3,1,0,0,0,0.82
2020-06-19 15:50:00,20000,0,26.7,57,3.9,201,3.9,201,3.4,216,3.1,201,790.4,55.4,1,0,0,0,0.82
2020-06-19 15:51:00,20000,0,26.8,57,2.3,195,2.3,195,3.3,203,3.1,202,790.4,55.7,1,0,0,0,0.82
2020-06-19 15:52:00,20000,0,26.9,57,1.8,206,1.8,206,2.7,198,3.1,202,790.4,55.5,1,0,0,0,0.82
2020-06-19 15:53:00,20000,0,27,57,1.7,210,1.7,210,1.9,202,2.9,202,790.4,55.5,1,0,0,0,0.82
2020-06-19 15:54:00,20000,0,27,57,1,221,1,221,1.6,210,2.7,204,790.5,55.6,1,0,0,0,0.82
2020-06-19 15:55:00,20000,0,27.1,57,2.3,200,2.3,200,1.4,212,2.5,206,790.4,55.6,1,0,0,0,0.82
2020-06-19 15:56:00,20000,0,27.2,56,2.2,205,2.2,205,1.8,207,2.5,207,790.4,57,1,0,0,0,0.82
2020-06-19 15:57:00,20000,0,27.2,57,1.7,168,1.7,168,2.1,196,2.4,207,790.4,57.9,1,0,0,0,0.82
2020-06-19 15:58:00,20000,0,27.4,57,2.2,178,2.2,178,1.9,179,2.3,202,790.4,58.9,1,0,0,0,0.82
2020-06-19 15:59:00,20000,0,27.5,57,2.2,178,2.2,178,2,171,2.1,197,790.4,59.3,1,0,0,0,0.82
2020-06-19 16:00:00,20000,0,27.7,57,3.3,202,3.3,202,2.4,179,2.1,195,790.4,59.3,1,0,0,0,0.82
2020-06-19 16:01:00,20000,0,27.8,55,1.9,199,1.9,199,2.6,191,2,195,790.3,55,1,0,0,0,0.82
2020-06-19 16:02:00,20000,0,27.7,54,1.6,137,1.6,137,2.2,186,2,192,790.3,53.5,1,0,0,0,0.82
2020-06-19 16:03:00,20000,0,27.5,54,1.4,144,1.4,144,1.6,154,1.9,185,790.3,51.5,1,0,0,0,0.82
2020-06-19 16:04:00,20000,0,27.4,54,3,204,3,204,1.7,148,2,180,790.3,51.5,1,0,0,0,0.82
2020-06-19 16:05:00,20000,0,27.4,54,3.4,225,3.4,225,2.5,186,2.2,180,790.3,51.4,1,0,0,0,0.82
2020-06-19 16:06:00,20000,0,27.2,55,2.5,224,2.5,224,3.1,216,2.3,182,790.3,51.3,1,0,0,0,0.82
2020-06-19 16:07:00,20000,0,27.1,55,3.8,261,3.8,261,3,228,2.3,186,790.3,50.3,1,0,0,0,0.82
2020-06-19 16:08:00,20000,0,27,56,3,260,3,260,3.2,247,2.5,195,790.3,50,1,0,0,0,0.82
2020-06-19 16:09:00,20000,0,27,56,3.6,253,3.6,253,3.3,258,2.6,204,790.3,49.4,1,0,0,0,0.82
2020-06-19 16:10:00,20000,0,27.1,56,2.1,202,2.1,202,3.1,244,2.7,210,790.3,48.6,1,0,0,0,0.82
2020-06-19 16:11:00,20000,0,27.2,56,2.5,207,2.5,207,2.6,216,2.6,211,790.3,48.1,1,0,0,0,0.82
2020-06-19 16:12:00,20000,0,27.1,56,2,199,2,199,2.2,201,2.7,213,790.3,47.9,1,0,0,0,0.82
2020-06-19 16:13:00,20000,0,27.1,56,2.8,204,2.8,204,2.3,199,2.7,218,790.2,47.7,1,0,0,0,0.82
2020-06-19 16:14:00,20000,0,27.1,56,3.6,198,3.6,198,2.6,197,2.8,220,790.2,47.5,1,0,0,0,0.82
2020-06-19 16:15:00,20000,0,27,56,2.9,218,2.9,218,3.2,200,2.9,220,790.2,46.6,1,0,0,0,0.82
2020-06-19 16:16:00,20000,0,26.8,56,2.7,195,2.7,195,3,205,2.8,218,790.2,46.5,1,0,0,0,0.82
2020-06-19 16:17:00,20000,0,26.8,56,2.8,191,2.8,191,2.7,200,2.8,214,790.2,45.9,1,0,0,0,0.82
2020-06-19 16:18:00,20000,0,26.7,56,2.7,194,2.7,194,2.7,191,2.7,207,790.2,45.4,1,0,0,0,0.82
2020-06-19 16:19:00,20000,0,26.6,56,2.5,200,2.5,200,2.6,191,2.7,201,790.2,45.4,1,0,0,0,0.82
2020-06-19 16:20:00,20000,0,26.6,57,2.6,216,2.6,216,2.5,199,2.6,198,790.2,45.4,1,0,0,0,0.82
2020-06-19 16:21:00,20000,0,26.6,57,3.4,211,3.4,211,2.7,209,2.7,200,790.2,45.5,1,0,0,0,0.82
2020-06-19 16:22:00,20000,0,26.6,57,3,188,3,188,3,206,2.8,200,790.2,45.4,1,0,0,0,0.82
2020-06-19 16:23:00,20000,0,26.6,57,3,199,3,199,3.1,194,2.9,199,790.2,45.6,1,0,0,0,0.82
2020-06-19 16:24:00,20000,0,26.6,58,3.1,190,3.1,190,3,190,2.9,198,790.2,46.3,1,0,0,0,0.82
2020-06-19 16:25:00,20000,0,26.7,57,2.4,189,2.4,189,2.9,190,2.8,197,790.1,46.9,1,0,0,0,0.82
2020-06-19 16:26:00,20000,0,26.8,57,2.1,165,2.1,165,2.5,182,2.7,194,790.1,47.1,1,0,0,0,0.82
2020-06-19 16:27:00,20000,0,26.8,57,2.6,167,2.6,167,2.2,171,2.7,191,790.1,47.4,1,0,0,0,0.82
2020-06-19 16:28:00,20000,0,26.8,57,3,195,3,195,2.5,170,2.7,190,790.1,50.2,1,0,0,0,0.82
2020-06-19 16:29:00,20000,0,26.8,57,2.9,185,2.9,185,2.8,183,2.7,189,790.1,50.7,1,0,0,0,0.82
2020-06-19 16:30:00,20000,0,27,57,3.1,206,3.1,206,2.9,191,2.8,188,790.1,51.3,1,0,0,0,0.82
2020-06-19 16:31:00,20000,0,27.1,57,3,202,3,202,3,197,2.8,187,790.1,51.7,1,0,0,0,0.82
2020-06-19 16:32:00,20000,0,27,56,4,190,4,190,3.2,199,2.8,187,790,51.1,1,0,0,0,0.82
2020-06-19 16:33:00,20000,0,26.9,56,3.7,194,3.7,194,3.6,193,2.9,187,790,49.6,1,0,0,0,0.82
2020-06-19 16:34:00,20000,0,26.8,57,2.7,211,2.7,211,3.6,193,2.9,187,790,48.9,1,0,0,0,0.82
2020-06-19 16:35:00,20000,0,26.8,57,2.6,189,2.6,189,2.9,199,2.9,189,790,48.9,1,0,0,0,0.82
2020-06-19 16:36:00,20000,0,26.9,57,2.7,190,2.7,190,2.6,193,2.9,189,790,50.2,1,0,0,0,0.82
2020-06-19 16:37:00,20000,0,27,56,1.9,169,1.9,169,2.5,183,3,191,789.9,52.3,1,0,0,0,0.82
2020-06-19 16:38:00,20000,0,27,56,1.8,179,1.8,179,2.1,174,2.9,190,789.9,50.1,1,0,0,0,0.82
2020-06-19 16:39:00,20000,0,26.9,57,1.5,164,1.5,164,1.7,169,2.7,188,789.9,50.1,1,0,0,0,0.82
2020-06-19 16:40:00,20000,0,26.9,57,2.1,187,2.1,187,1.7,169,2.6,186,789.8,50.7,1,0,0,0,0.82
2020-06-19 16:41:00,20000,0,27,57,2.3,211,2.3,211,1.9,181,2.5,185,789.8,52.1,1,0,0,0,0.82
2020-06-19 16:42:00,20000,0,27.1,57,1.2,189,1.2,189,2,197,2.4,185,789.8,52.8,1,0,0,0,0.82
2020-06-19 16:43:00,20000,0,27.2,57,1.6,140,1.6,140,1.6,185,2.1,183,789.8,52.4,1,0,0,0,0.82
2020-06-19 16:44:00,20000,0,27.2,56,2.2,135,2.2,135,1.5,153,2,177,789.8,50.4,1,0,0,0,0.82
2020-06-19 16:45:00,20000,0,27,57,1.4,201,1.4,201,1.8,147,1.9,173,789.9,50.3,1,0,0,0,0.82
2020-06-19 16:46:00,20000,0,27,57,1.9,178,1.9,178,1.7,175,1.8,174,789.9,49.3,1,0,0,0,0.82
2020-06-19 16:47:00,20000,0,27.1,57,2.8,195,2.8,195,1.9,186,1.8,174,789.8,49,1,0,0,0,0.82
2020-06-19 16:48:00,20000,0,27.1,56,2.6,193,2.6,193,2.4,187,1.9,176,789.8,48.6,1,0,0,0,0.82
2020-06-19 16:49:00,20000,0,27.1,56,2.2,192,2.2,192,2.5,191,1.9,179,789.8,48.4,1,0,0,0,0.82
2020-06-19 16:50:00,20000,0,27.1,56,1.6,196,1.6,196,2.2,190,2,181,789.8,48.8,1,0,0,0,0.82
2020-06-19 16:51:00,20000,0,27.1,57,1.1,209,1.1,209,1.6,195,1.9,182,789.8,49.1,1,0,0,0,0.82
2020-06-19 16:52:00,20000,0,27.2,57,1.9,172,1.9,172,1.4,195,1.8,181,789.8,51.9,1,0,0,0,0.82
2020-06-19 16:53:00,20000,0,27.2,56,2.1,159,2.1,159,1.6,178,1.9,180,789.8,52,1,0,0,0,0.82
2020-06-19 16:54:00,20000,0,27.2,56,2,165,2,165,2,161,1.9,182,789.8,51.3,1,0,0,0,0.82
2020-06-19 16:55:00,20000,0,27.2,56,2,176,2,176,2,163,1.9,183,789.8,50.7,1,0,0,0,0.82
2020-06-19 16:56:00,20000,0,27.2,56,1.8,174,1.8,174,1.9,170,2,181,789.8,49.3,1,0,0,0,0.82
2020-06-19 16:57:00,20000,0,27.2,57,2.3,173,2.3,173,1.9,171,1.9,180,789.8,49.3,1,0,0,0,0.82
2020-06-19 16:59:00,20000,0,27.2,57,2,181,2,181,2.2,169,1.9,175,789.8,49.4,1,0,0,0,0.82
2020-06-19 17:00:00,20000,0,27.1,57,2.7,190,2.7,190,2.2,177,1.9,174,789.8,50,1,0,0,0,0.82
2020-06-19 17:01:00,20000,0,27.2,57,2.8,165,2.8,165,2.4,182,2,172,789.8,50.3,1,0,0,0,0.82
2020-06-19 17:02:00,20000,0,27.1,55,2.5,164,2.5,164,2.7,171,2.2,170,789.8,50.1,1,0,0,0,0.82
2020-06-19 17:03:00,20000,0,27.1,56,1.7,171,1.7,171,2.4,163,2.2,170,789.7,48.5,1,0,0,0,0.82
2020-06-19 17:04:00,20000,0,27.1,56,2.4,164,2.4,164,2,165,2.2,170,789.7,48.1,1,0,0,0,0.82
2020-06-19 17:05:00,20000,0,27.1,57,3.7,188,3.7,188,2.4,167,2.3,170,789.7,48.7,1,0,0,0,0.82
2020-06-19 17:06:00,20000,0,27.1,57,2.2,195,2.2,195,3,179,2.4,172,789.7,49.2,1,0,0,0,0.82
2020-06-19 17:07:00,20000,0,27.1,57,3,190,3,190,2.8,191,2.4,174,789.7,50.4,1,0,0,0,0.82
2020-06-19 17:08:00,20000,0,27.2,56,2.6,179,2.6,179,2.6,188,2.5,176,789.7,51.4,1,0,0,0,0.82
2020-06-19 17:09:00,20000,0,27.3,55,2.4,167,2.4,167,2.6,177,2.5,176,789.6,51.3,1,0,0,0,0.82
2020-06-19 17:10:00,20000,0,27.4,55,2.8,163,2.8,163,2.5,167,2.6,174,789.6,51.1,1,0,0,0,0.82
2020-06-19 17:11:00,20000,0,27.4,54,2.5,166,2.5,166,2.6,162,2.5,172,789.6,51.1,1,0,0,0,0.82
2020-06-19 17:12:00,20000,0,27.5,55,2.7,160,2.7,160,2.6,162,2.5,172,789.6,51.4,1,0,0,0,0.82
2020-06-19 17:13:00,20000,0,27.6,55,2.8,176,2.8,176,2.6,164,2.6,172,789.6,51.4,1,0,0,0,0.82
2020-06-19 17:14:00,20000,0,27.6,55,2.7,185,2.7,185,2.7,172,2.7,173,789.6,51.4,1,0,0,0,0.82
2020-06-19 17:15:00,20000,0,27.6,56,2.2,177,2.2,177,2.6,180,2.6,175,789.6,51.8,1,0,0,0,0.82
2020-06-19 17:16:00,20000,0,27.6,56,1.9,186,1.9,186,2.2,180,2.5,174,789.6,52.6,1,0,0,0,0.82
2020-06-19 17:17:00,20000,0,27.7,56,3.4,173,3.4,173,2.2,179,2.5,172,789.6,52.8,1,0,0,0,0.82
2020-06-19 17:18:00,20000,0,27.7,55,2.2,167,2.2,167,2.7,173,2.5,171,789.5,52.9,1,0,0,0,0.82
2020-06-19 17:19:00,20000,0,27.8,55,2.1,153,2.1,153,2.5,163,2.5,169,789.5,52.8,1,0,0,0,0.82
2020-06-19 17:20:00,20000,0,27.7,55,2.3,168,2.3,168,2.1,157,2.5,169,789.5,52.8,1,0,0,0,0.82
2020-06-19 17:21:00,20000,0,27.7,55,2.6,173,2.6,173,2.2,161,2.4,169,789.5,51.3,1,0,0,0,0.82
2020-06-19 17:22:00,20000,0,27.7,54,2.1,185,2.1,185,2.4,171,2.4,171,789.5,50.9,1,0,0,0,0.82
2020-06-19 17:23:00,20000,0,27.7,55,2.4,198,2.4,198,2.3,182,2.4,173,789.5,52.4,1,0,0,0,0.82
2020-06-19 17:24:00,20000,0,27.8,55,3.2,214,3.2,214,2.4,194,2.4,175,789.5,52.7,1,0,0,0,0.82
2020-06-19 17:25:00,20000,0,27.9,55,1.4,198,1.4,198,2.6,202,2.4,177,789.5,52.7,1,0,0,0,0.82
2020-06-19 17:26:00,20000,0,28,54,2.2,247,2.2,247,2.1,208,2.3,180,789.5,52.9,1,0,0,0,0.82
2020-06-19 17:27:00,20000,0,28.1,54,1.9,195,1.9,195,1.8,220,2.3,185,789.5,53.3,1,0,0,0,0.82
2020-06-19 17:28:00,20000,0,28.2,54,3.6,193,3.6,193,2.3,208,2.2,187,789.6,52.9,1,0,0,0,0.82
2020-06-19 17:29:00,20000,0,28.1,54,3.3,217,3.3,217,3,196,2.4,192,789.6,51.9,1,0,0,0,0.82
2020-06-19 17:30:00,20000,0,27.9,55,3,199,3,199,3.3,203,2.5,197,789.5,50.2,1,0,0,0,0.82
2020-06-19 17:31:00,20000,0,27.9,54,4.9,224,4.9,224,3.4,205,2.6,201,789.5,51.3,1,0,0,0,0.82
2020-06-19 17:32:00,20000,0,27.8,55,4,185,4,185,4.1,205,2.8,204,789.5,51.5,1,0,0,0,0.82
2020-06-19 17:33:00,20000,0,27.9,55,4.8,200,4.8,200,4.4,198,3,204,789.6,51.6,1,0,0,0,0.82
2020-06-19 17:34:00,20000,0,27.9,55,4,208,4,208,4.4,196,3.2,204,789.6,51.4,1,0,0,0,0.82
2020-06-19 17:35:00,20000,0,27.8,54,3.8,194,3.8,194,4.2,200,3.4,203,789.6,50.1,1,0,0,0,0.82
2020-06-19 17:36:00,20000,0,27.7,53,3.8,193,3.8,193,3.8,194,3.6,201,789.6,49.1,1,0,0,0,0.82
2020-06-19 17:37:00,20000,0,27.6,54,3.9,217,3.9,217,3.8,194,3.7,199,789.6,49.1,1,0,0,0,0.82
2020-06-19 17:38:00,20000,0,27.5,54,3.5,206,3.5,206,3.7,205,3.9,200,789.6,51,1,0,0,0,0.82
2020-06-19 17:39:00,20000,0,27.6,52,4.3,207,4.3,207,3.7,208,3.9,201,789.6,51.4,1,0,0,0,0.82
2020-06-19 17:50:00,20000,0,27.7,51,4.9,219,4.9,219,3.4,226,5,229,789.6,51.9,1,0,0,0,0.82
2020-06-19 17:51:00,20000,0,27.7,51,4.3,227,4.3,227,4.1,219,4.9,229,789.6,51.2,1,0,0,0,0.82
2020-06-19 17:53:00,20000,0,27.6,51,4.6,239,4.6,239,4.8,229,4.7,229,789.7,50.1,1,0,0,0,0.82
2020-06-19 17:54:00,20000,0,27.5,51,3.9,242,3.9,242,4.6,234,4.5,230,789.7,49.9,1,0,0,0,0.82
2020-06-19 17:56:00,20000,0,27.5,51,4.7,236,4.7,236,4.9,234,4.4,231,789.6,49.5,1,0,0,0,0.82
2020-06-19 17:57:00,20000,0,27.5,52,5,221,5,221,5,230,4.4,230,789.7,49.2,1,0,0,0,0.82
2020-06-19 18:01:00,20000,0,27.1,58,2.8,160,2.8,160,3.9,170,4.9,213,789.7,49.8,1,0,0,0,0.82
2020-06-19 18:02:00,20000,0,27.1,59,3.5,167,3.5,167,3,162,4.7,207,789.7,50.1,1,0,0,0,0.82
2020-06-19 18:03:00,20000,0,27.1,59,3.4,170,3.4,170,3.2,164,4.5,200,789.8,50.1,1,0,0,0,0.82
2020-06-19 18:04:00,20000,0,27.2,59,3.7,173,3.7,173,3.4,168,4.5,192,789.8,50,1,0,0,0,0.82
2020-06-19 18:05:00,20000,0,27,59,4,190,4,190,3.6,173,4.4,186,789.8,49.5,1,0,0,0,0.82
2020-06-19 18:06:00,20000,0,27,59,2.9,162,2.9,162,3.6,178,4.2,181,789.7,49.2,1,0,0,0,0.82
2020-06-19 18:07:00,20000,0,26.9,59,2.6,148,2.6,148,3.1,166,4,174,789.7,47.3,1,0,0,0,0.82
2020-06-19 18:08:00,20000,0,26.8,59,4.2,188,4.2,188,2.9,157,3.8,169,789.7,47.4,1,0,0,0,0.82
2020-06-19 18:09:00,20000,0,26.7,60,4.2,186,4.2,186,3.7,173,3.5,169,789.7,47.7,1,0,0,0,0.82
2020-06-19 18:10:00,20000,0,26.6,60,4.5,187,4.5,187,4.2,185,3.4,170,789.7,47.7,1,0,0,0,0.82
2020-06-19 18:11:00,20000,0,26.5,61,4.2,187,4.2,187,4.3,185,3.6,172,789.7,47.2,1,0,0,0,0.82
2020-06-19 18:12:00,20000,0,26.5,61,1.8,166,1.8,166,3.8,181,3.6,174,789.7,47.2,1,0,0,0,0.82
2020-06-19 18:13:00,20000,0,26.5,61,3.1,167,3.1,167,2.7,171,3.5,173,789.7,47.3,1,0,0,0,0.82
2020-06-19 18:14:00,20000,0,26.5,61,2.5,160,2.5,160,2.5,163,3.4,173,789.7,46.8,1,0,0,0,0.82
2020-06-19 18:15:00,20000,0,26.5,61,2.4,161,2.4,161,2.6,161,3.3,171,789.7,45.9,1,0,0,0,0.82
2020-06-19 18:16:00,20000,0,26.5,60,2.9,129,2.9,129,2.5,153,3.2,168,789.7,45.7,1,0,0,0,0.82
2020-06-19 18:17:00,20000,0,26.4,60,1.8,176,1.8,176,2.5,145,3.2,167,789.7,45.7,1,0,0,0,0.82
2020-06-19 18:18:00,20000,0,26.3,60,2.4,187,2.4,187,2.2,162,3,169,789.7,46.3,1,0,0,0,0.82
2020-06-19 18:19:00,20000,0,26.5,60,1.9,174,1.9,174,2.1,179,2.8,168,789.6,45.9,1,0,0,0,0.82
2020-06-19 18:20:00,20000,0,26.5,60,2.2,193,2.2,193,2.1,178,2.6,168,789.6,45.9,1,0,0,0,0.82
2020-06-19 18:21:00,20000,0,26.5,59,1.6,171,1.6,171,1.9,180,2.4,167,789.7,45.7,1,0,0,0,0.82
2020-06-19 18:22:00,20000,0,26.5,59,1.4,174,1.4,174,1.7,176,2.2,166,789.6,45.5,1,0,0,0,0.82
2020-06-19 18:23:00,20000,0,26.5,60,2.7,202,2.7,202,1.7,175,2.2,168,789.6,45.5,1,0,0,0,0.82
2020-06-19 18:24:00,20000,0,26.5,59,2.1,179,2.1,179,2.1,185,2.1,171,789.7,45.5,1,0,0,0,0.82
2020-06-19 18:25:00,20000,0,26.5,60,1.7,155,1.7,155,2.2,178,2.1,172,789.7,45.4,1,0,0,0,0.82
2020-06-19 18:26:00,20000,0,26.5,59,2.4,139,2.4,139,1.9,157,2,172,789.7,44.9,1,0,0,0,0.82
2020-06-19 18:27:00,20000,0,26.3,60,1.6,153,1.6,153,2,144,2,171,789.7,44.9,1,0,0,0,0.82
2020-06-19 18:28:00,20000,0,26.3,60,2.5,170,2.5,170,2,149,2,169,789.7,44.8,1,0,0,0,0.82
2020-06-19 18:29:00,20000,0,26.2,60,3.1,123,3.1,123,2.3,154,2,166,789.7,45.2,1,0,0,0,0.82
2020-06-19 18:30:00,15227,0,26.2,61,2.4,189,2.4,189,2.7,147,2.1,163,789.7,45.5,1,0,0,0,0.82
2020-06-19 18:31:00,20000,0,26.2,60,1.6,160,1.6,160,2.4,160,2.1,162,789.6,45.2,1,0,0,0,0.82
2020-06-19 18:32:00,20000,0,26.2,60,2.3,184,2.3,184,1.9,171,2.1,162,789.6,45.5,1,0,0,0,0.82
2020-06-19 18:33:00,20000,0,26.2,60,3.2,186,3.2,186,2.2,174,2.2,162,789.6,45.1,1,0,0,0,0.82
2020-06-19 18:34:00,20000,0,26.1,60,2.2,168,2.2,168,2.7,179,2.2,161,789.7,44.6,1,0,0,0,0.82
2020-06-19 18:35:00,20000,0,26.1,59,1.7,162,1.7,162,2.4,170,2.3,160,789.7,44.2,1,0,0,0,0.82
2020-06-19 18:36:00,20000,0,26.1,59,1.8,198,1.8,198,1.8,168,2.2,163,789.7,44.2,1,0,0,0,0.82
2020-06-19 18:37:00,20000,0,26.2,60,1.8,177,1.8,177,1.7,180,2.2,168,789.7,44.3,1,0,0,0,0.82
2020-06-19 18:38:00,20000,0,26.1,60,2.8,182,2.8,182,1.9,182,2.2,170,789.7,44.5,1,0,0,0,0.82
2020-06-19 18:39:00,20000,0,26.1,59,2.6,195,2.6,195,2.4,181,2.2,173,789.7,44.5,1,0,0,0,0.82
2020-06-19 18:40:00,20000,0,26,59,2.8,208,2.8,208,2.7,192,2.2,178,789.7,44.5,1,0,0,0,0.82
2020-06-19 18:41:00,20000,0,26,60,2.8,199,2.8,199,2.7,200,2.3,181,789.7,44.1,1,0,0,0,0.82
2020-06-19 18:42:00,20000,0,25.9,61,2.6,180,2.6,180,2.7,195,2.4,183,789.7,44.2,1,0,0,0,0.82
2020-06-19 18:43:00,20000,0,25.9,60,2,165,2,165,2.5,181,2.3,182,789.7,44.1,1,0,0,0,0.82
2020-06-19 18:44:00,20000,0,26,60,1.5,175,1.5,175,2,171,2.2,181,789.7,44.1,1,0,0,0,0.82
2020-06-19 18:45:00,20000,0,26,60,1.8,124,1.8,124,1.7,161,2.2,181,789.7,44.2,1,0,0,0,0.82
2020-06-19 18:46:00,20000,0,26,60,1.2,142,1.2,142,1.5,140,2.2,177,789.7,44.5,1,0,0,0,0.82
2020-06-19 18:47:00,20000,0,26.1,60,1.5,189,1.5,189,1.4,141,2.1,174,789.7,44.5,1,0,0,0,0.82
2020-06-19 18:48:00,20000,0,26.1,60,1.7,142,1.7,142,1.4,162,2.1,173,789.7,44.4,1,0,0,0,0.82
2020-06-19 18:49:00,20000,0,26.1,60,2.2,153,2.2,153,1.7,155,2,168,789.7,44.2,1,0,0,0,0.82
2020-06-19 18:50:00,20000,0,26,60,1.4,152,1.4,152,1.8,147,1.9,163,789.7,43.9,1,0,0,0,0.82
2020-06-19 18:51:00,20000,0,26,60,2.2,165,2.2,165,1.8,152,1.8,158,789.6,43.8,1,0,0,0,0.82
2020-06-19 18:52:00,20000,0,26,60,2,185,2,185,1.9,164,1.7,157,789.6,43.8,1,0,0,0,0.82
2020-06-19 18:53:00,20000,0,26.1,60,2.4,190,2.4,190,2.1,179,1.7,158,789.6,43.5,1,0,0,0,0.82
2020-06-19 18:54:00,20000,0,26.1,60,1.5,140,1.5,140,2.1,179,1.7,158,789.6,42.7,1,0,0,0,0.82
2020-06-19 18:55:00,20000,0,26,60,2.2,148,2.2,148,1.9,155,1.8,157,789.6,42,1,0,0,0,0.82
2020-06-19 18:56:00,20000,0,25.9,60,1.8,152,1.8,152,1.9,144,1.8,159,789.6,42,1,0,0,0,0.82
2020-06-19 18:57:00,20000,0,25.9,61,1.9,102,1.9,102,1.9,139,1.9,156,789.6,41.9,1,0,0,0,0.82
2020-06-19 18:58:00,20000,0,25.8,61,1.8,120,1.8,120,1.8,118,1.9,151,789.6,42.1,1,0,0,0,0.82
2020-06-19 18:59:00,20000,0,25.7,61,1.6,113,1.6,113,1.7,111,1.9,148,789.6,42.4,1,0,0,0,0.82
2020-06-19 19:00:00,20000,0,25.7,61,1.6,113,1.6,113,1.6,112,1.8,143,789.6,42.4,1,0,0,0,0.82
2020-06-19 19:01:00,20000,0,25.7,61,3.3,36,3.3,36,1.9,97,1.9,137,789.6,42.1,1,0,0,0,0.82
